Title,Issue,Box,Year,Declared_Volume,GCD_Derived_Volume,GCD_Series,GCD_volume_count_for_title,Reconciliation
Astonishing X-Men,66,15,2013,4,3,Astonishing X-Men (2004-2013),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Astonishing X-Men,1,15,2017,4,5,Astonishing X-Men (2017-2019),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Amazing X-Men,11,15,2014,2,3,Amazing X-Men (2014-2015),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Amazing X-Men,16,15,2014,2,3,Amazing X-Men (2014-2015),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Amazing X-Men,17,15,2014,2,3,Amazing X-Men (2014-2015),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Amazing X-Men,18,15,2014,2,3,Amazing X-Men (2014-2015),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Amazing X-Men,19,15,2014,2,3,Amazing X-Men (2014-2015),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Uncanny X-Men,16,9,2019,1,6,Uncanny X-Men (2019-2019),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Cable,150,9,2017,3,4,Cable (2017-2018),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Generation X,1,9,2017,2,3,Generation X (2017-2018),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Generation X,2,9,2017,2,3,Generation X (2017-2018),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Generation X,3,9,2017,2,3,Generation X (2017-2018),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Generation X,4,9,2017,2,3,Generation X (2017-2018),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Exiles,1,9,2018,2,5,Exiles (2018-2019),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Exiles,2,9,2018,2,5,Exiles (2018-2019),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Astonishing X-Men,2,9,2017,4,5,Astonishing X-Men (2017-2019),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Astonishing X-Men,3,9,2017,4,5,Astonishing X-Men (2017-2019),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Astonishing X-Men,4,9,2017,4,5,Astonishing X-Men (2017-2019),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Astonishing X-Men,13,9,2017,4,5,Astonishing X-Men (2017-2019),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Astonishing X-Men,14,9,2017,4,5,Astonishing X-Men (2017-2019),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Astonishing X-Men,15,9,2017,4,5,Astonishing X-Men (2017-2019),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Astonishing X-Men,16,9,2017,4,5,Astonishing X-Men (2017-2019),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Astonishing X-Men,17,9,2017,4,5,Astonishing X-Men (2017-2019),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Weapon X,1,9,2017,3,6,Weapon X (2017-2019),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Weapon X,2,9,2017,3,6,Weapon X (2017-2019),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Weapon X,3,9,2017,3,6,Weapon X (2017-2019),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Weapon X,4,9,2017,3,6,Weapon X (2017-2019),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Weapon X,7,9,2017,3,6,Weapon X (2017-2019),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Weapon X,8,9,2017,3,6,Weapon X (2017-2019),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Weapon X,9,9,2017,3,6,Weapon X (2017-2019),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Weapon X,10,9,2017,3,6,Weapon X (2017-2019),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Weapon X,11,9,2017,3,6,Weapon X (2017-2019),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Weapon X,12,9,2017,3,6,Weapon X (2017-2019),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Weapon X,13,9,2017,3,6,Weapon X (2017-2019),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Weapon X,14,9,2017,3,6,Weapon X (2017-2019),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Weapon X,15,9,2017,3,6,Weapon X (2017-2019),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
X-Force,47,9,2023,7,10,X-Force (2020-2024),11,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
X-Force,48,9,2023,7,10,X-Force (2020-2024),11,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
X-Force,49,9,2023,7,10,X-Force (2020-2024),11,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
X-Force,13,9,2020,7,10,X-Force (2020-2024),11,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
New Warriors,2,19,2007,3,4,New Warriors (2007-2009),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Secret Avengers,1,19,2010,4,1,Secret Avengers (2010-2013),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Secret Avengers,2,19,2010,4,1,Secret Avengers (2010-2013),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Secret Avengers,3,19,2010,4,1,Secret Avengers (2010-2013),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Secret Avengers,4,19,2010,4,1,Secret Avengers (2010-2013),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Secret Avengers,5,19,2010,4,1,Secret Avengers (2010-2013),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Secret Avengers,6,19,2010,4,1,Secret Avengers (2010-2013),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Secret Avengers,7,19,2010,4,1,Secret Avengers (2010-2013),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Secret Avengers,8,19,2010,4,1,Secret Avengers (2010-2013),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,6,19,2016,1,12,Captain Marvel (2016-2016),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,7,19,2016,1,12,Captain Marvel (2016-2016),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,8,19,2016,1,12,Captain Marvel (2016-2016),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,9,19,2016,1,12,Captain Marvel (2016-2016),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Uncanny X-Men,7,19,2012,4,2,Uncanny X-Men (2012-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Uncanny X-Men,13,19,2012,4,2,Uncanny X-Men (2012-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Uncanny X-Men,14,19,2012,4,2,Uncanny X-Men (2012-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Uncanny X-Men,15,19,2012,4,2,Uncanny X-Men (2012-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Uncanny X-Men,16,19,2012,4,2,Uncanny X-Men (2012-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Uncanny X-Men,17,19,2012,4,2,Uncanny X-Men (2012-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Spider-Man,237,85,2018,1,4,Spider-Man (2016-2018),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
She-Hulk,4,27,2022,4,6,She-Hulk (2022-2023),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
She-Hulk,159,22,2017,3,4,She-Hulk (2017-2018),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
She-Hulk,160,22,2017,3,4,She-Hulk (2017-2018),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
She-Hulk,161,22,2017,3,4,She-Hulk (2017-2018),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
She-Hulk,162,22,2017,3,4,She-Hulk (2017-2018),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
She-Hulk,163,22,2017,3,4,She-Hulk (2017-2018),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
The Incredible Hulk,709,22,2018,1,4,The Incredible Hulk (1982-?),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
The Incredible Hulk,710,22,2018,1,4,The Incredible Hulk (1982-?),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
The Incredible Hulk,711,22,2018,1,4,The Incredible Hulk (1982-?),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
The Incredible Hulk,712,22,2018,1,4,The Incredible Hulk (1982-?),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
The Incredible Hulk,713,22,2018,1,4,The Incredible Hulk (1982-?),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
The Incredible Hulk,714,22,2018,1,4,The Incredible Hulk (1982-?),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
The Incredible Hulk,715,22,2018,1,4,The Incredible Hulk (1982-?),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
The Incredible Hulk,716,22,2018,1,4,The Incredible Hulk (1982-?),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
The Incredible Hulk,717,22,2018,1,4,The Incredible Hulk (1982-?),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
She-Hulk,1,22,2022,5,6,She-Hulk (2022-2023),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
She-Hulk,2,22,2022,5,6,She-Hulk (2022-2023),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
She-Hulk,3,22,2022,5,6,She-Hulk (2022-2023),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
She-Hulk,7,22,2022,5,6,She-Hulk (2022-2023),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
She-Hulk,8,22,2022,5,6,She-Hulk (2022-2023),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
She-Hulk,9,22,2022,5,6,She-Hulk (2022-2023),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
She-Hulk,10,22,2022,5,6,She-Hulk (2022-2023),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
She-Hulk,11,22,2022,5,6,She-Hulk (2022-2023),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
She-Hulk,12,22,2022,5,6,She-Hulk (2022-2023),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
She-Hulk,13,22,2022,5,6,She-Hulk (2022-2023),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
She-Hulk,14,22,2022,5,6,She-Hulk (2022-2023),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
She-Hulk,15,22,2022,5,6,She-Hulk (2022-2023),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
The Incredible Hulk,1,22,2023,6,4,The Incredible Hulk (1982-?),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
The Incredible Hulk,2,22,2023,6,4,The Incredible Hulk (1982-?),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
The Incredible Hulk,3,22,2023,6,4,The Incredible Hulk (1982-?),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
The Incredible Hulk,4,22,2023,6,4,The Incredible Hulk (1982-?),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
New Warriors,1,26,2007,3,4,New Warriors (2007-2009),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Defenders,6,26,2012,4,3,Defenders (2012-2013),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Deathlok,1,26,2014,1,5,Deathlok (2014-2015),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Deathlok,2,26,2014,1,5,Deathlok (2014-2015),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Deathlok,3,26,2014,1,5,Deathlok (2014-2015),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Deathlok,4,26,2014,1,5,Deathlok (2014-2015),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Deathlok,5,26,2014,1,5,Deathlok (2014-2015),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Deathlok,6,26,2014,1,5,Deathlok (2014-2015),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Deathlok,7,26,2014,1,5,Deathlok (2014-2015),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Deathlok,8,26,2014,1,5,Deathlok (2014-2015),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Deathlok,9,26,2014,1,5,Deathlok (2014-2015),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Deathlok,10,26,2014,1,5,Deathlok (2014-2015),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Fury,1,26,2023,1,5,Fury (2023-2023),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Legion of Super-Heroes,1,53,2010,6,7,Legion of Super-Heroes (2010-2011),11,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Legion of Super-Heroes,2,53,2010,6,7,Legion of Super-Heroes (2010-2011),11,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Legion of Super-Heroes,3,53,2010,6,7,Legion of Super-Heroes (2010-2011),11,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Legion of Super-Heroes,4,53,2010,6,7,Legion of Super-Heroes (2010-2011),11,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Legion of Super-Heroes,5,53,2010,6,7,Legion of Super-Heroes (2010-2011),11,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Legion of Super-Heroes,7,53,2010,6,7,Legion of Super-Heroes (2010-2011),11,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Outsiders,4,53,2003,3,2,Outsiders (2003-2007),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Outsiders,9,53,2003,3,2,Outsiders (2003-2007),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Outsiders,10,53,2003,3,2,Outsiders (2003-2007),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Outsiders,11,53,2003,3,2,Outsiders (2003-2007),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Outsiders,12,53,2003,3,2,Outsiders (2003-2007),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Outsiders,13,53,2003,3,2,Outsiders (2003-2007),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Outsiders,14,53,2003,3,2,Outsiders (2003-2007),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,1,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,2,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,3,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,4,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,5,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,6,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,7,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,8,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,9,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,10,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,11,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,12,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,13,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,14,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,15,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,16,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,17,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,18,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,19,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,20,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,21,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,22,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,23,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,24,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,25,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,26,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Trek,27,65,2022,2,3,Star Trek (2022-2025),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Justice League of America,1,83,2017,3,8,Justice League of America (2017-2018),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Justice League of America,2,83,2017,3,8,Justice League of America (2017-2018),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Justice League of America,7.1,83,2013,2,5,Justice League of America (2013-2014),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Justice League of America,7.2,83,2013,2,5,Justice League of America (2013-2014),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Justice League of America,7.3,83,2013,2,5,Justice League of America (2013-2014),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Justice League of America,7.4,83,2013,2,5,Justice League of America (2013-2014),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Suicide Squad,1,52,2011,4,3,Suicide Squad (2011-2014),9,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,1,18,2006,4,2,Eternals (2006-2007),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,2,18,2006,4,2,Eternals (2006-2007),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,3,18,2006,4,2,Eternals (2006-2007),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,4,18,2006,4,2,Eternals (2006-2007),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,5,18,2006,4,2,Eternals (2006-2007),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,6,18,2006,4,2,Eternals (2006-2007),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,7,18,2006,4,2,Eternals (2006-2007),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,1,18,2021,5,4,Eternals (2021-2022),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,2,18,2021,5,4,Eternals (2021-2022),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,3,18,2021,5,4,Eternals (2021-2022),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,4,18,2021,5,4,Eternals (2021-2022),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,5,18,2021,5,4,Eternals (2021-2022),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,6,18,2021,5,4,Eternals (2021-2022),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,7,18,2021,5,4,Eternals (2021-2022),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,8,18,2021,5,4,Eternals (2021-2022),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,9,18,2021,5,4,Eternals (2021-2022),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,10,18,2021,5,4,Eternals (2021-2022),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,11,18,2021,5,4,Eternals (2021-2022),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,12,18,2021,5,4,Eternals (2021-2022),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,7,18,2022,5,4,Eternals (2021-2022),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,9,18,2022,5,4,Eternals (2021-2022),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,1,18,2012,7,10,Captain Marvel (2012-2014),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,2,18,2012,7,10,Captain Marvel (2012-2014),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,4,18,2012,7,10,Captain Marvel (2012-2014),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,5,18,2012,7,10,Captain Marvel (2012-2014),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,10,18,2012,7,10,Captain Marvel (2012-2014),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,13,18,2012,7,10,Captain Marvel (2012-2014),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,10,18,2016,8,12,Captain Marvel (2016-2016),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,1,18,2019,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,2,18,2019,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,3,18,2019,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,4,18,2019,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,5,18,2019,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,6,18,2019,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,7,18,2019,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,8,18,2019,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,9,18,2019,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,10,18,2019,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,11,18,2019,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,12,18,2020,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,13,18,2020,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,15,18,2020,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,16,18,2020,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,17,18,2020,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,22,18,2021,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,23,18,2021,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,24,18,2021,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
